Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Fwd IAT Mean,Bwd IAT Mean,SYN Flag Count,Label
81,2,0,6,0,148148.1481,24691.35802,81,0,0,BENIGN
12533220,10,2,46,46,44.04295145,0.957455466,789443.8889,3,0,BENIGN
31062,2,2,37,135,11074.62494,128.7747086,3,4,0,BENIGN
413,2,0,6,0,29055.69007,4842.615012,413,0,0,BENIGN
13575,3,0,6,0,1325.966851,220.9944751,6787.5,0,0,BENIGN
134,2,2,28,44,1074626.866,29850.74627,3,4,0,BENIGN
5809445,8,6,50.75,812.1666667,908.6926548,2.409868757,829920.7143,18256.6,0,BENIGN
10175119,8,10,544.375,585.4,1003.329789,1.76902108,1452853.143,1126984.222,0,BENIGN
34993,4,4,34,125,18175.06358,228.617152,11559.33333,1052.666667,0,BENIGN
171,2,2,44,78,1426900.585,23391.81287,3,4,0,BENIGN
60277884,9,7,280.2222222,603,111.8652407,0.26543732,7534735.5,39048.83333,0,BENIGN
27482,3,0,14.33333333,0,1564.660505,109.1623608,13741,0,0,BENIGN
13674,3,0,14.33333333,0,3144.654088,219.3944713,6837,0,0,BENIGN
189,2,2,85,213,3153439.153,21164.02116,3,3,0,BENIGN
86732,4,2,37,142,4980.860582,69.17861919,11271,3,0,BENIGN
47380,1,1,45,109,3250.316589,42.21190376,0,0,0,BENIGN
15371012,2,2,53.5,94,19.19196992,0.260230101,15340762,15340524,0,BENIGN
10136904,9,10,201.7777778,698.4,868.1151563,1.874339542,1266990.25,1122742.111,0,BENIGN
183,2,2,34,66,1092896.175,21857.9235,3,4,0,BENIGN
15602,4,1,132.25,0,33905.9095,320.4717344,5200.666667,0,0,BENIGN
75,2,0,6,0,160000,26666.66667,75,0,0,BENIGN
76552956,14,15,96.42857143,394.0666667,94.8493746,0.378822733,5352815.231,5466305.643,0,BENIGN
168,2,2,23,23,547619.0476,23809.52381,1,1,0,BENIGN
199,2,2,23,23,462311.5578,20100.50251,49,47,0,BENIGN
30118,1,1,43,91,4449.166611,66.40547181,0,0,0,BENIGN
146,2,0,6,0,82191.78082,13698.63014,146,0,0,BENIGN
167,2,2,23,23,550898.2036,23952.09581,1,1,0,BENIGN
30804,1,1,66,98,5323.983898,64.9266329,0,0,0,BENIGN
108,3,0,16.33333333,0,453703.7037,27777.77778,54,0,0,BENIGN
4,3,0,0,0,0,750000,2,0,0,BENIGN
30811,2,2,31,47,5063.126805,129.8237642,4,3,0,BENIGN
48444,1,1,40,56,1981.669557,41.28478243,0,0,0,BENIGN
23966,3,1,16.66666667,6,2336.643578,166.9031127,11983,0,0,BENIGN
3,2,0,18.5,0,12333333.33,666666.6667,3,0,1,BENIGN
3,1,1,6,6,4000000,666666.6667,0,0,0,BENIGN
10224498,5,5,80.2,786.6,423.8838914,0.978043127,307935.25,2524704.5,0,BENIGN
1992,2,0,6,0,6024.096386,1004.016064,1992,0,0,BENIGN
23895,2,2,36,52,7365.557648,167.3990375,3,3,0,BENIGN
30677,4,2,32,48,7301.887408,195.5862698,8930,4,0,BENIGN
90721,4,2,41,124,4541.396149,66.13683712,10376,3,0,BENIGN
155,2,2,54,70,1600000,25806.45161,3,4,0,BENIGN
138,2,2,44,60,1507246.377,28985.50725,4,4,0,BENIGN
4,3,0,14.33333333,0,10750000,750000,2,0,0,BENIGN
189,2,2,39,127,1756613.757,21164.02116,3,3,0,BENIGN
23737,1,1,44,112,6572.018368,84.25664574,0,0,0,BENIGN
69602671,2,2,51.5,100,4.353281212,0.057469059,69496392,69579344,0,BENIGN
5,3,0,17.66666667,0,10600000,600000,2.5,0,0,BENIGN
40574050,2,2,62,160.5,10.96760121,0.098585179,40323626,40543614,0,BENIGN
25237,2,2,36,230,21080.16008,158.4974442,48,3,0,BENIGN
198,2,2,37,77,1151515.152,20202.0202,4,3,0,BENIGN
79186,9,7,61,657.7142857,65074.63441,202.055919,9898.25,9147.333333,0,BENIGN
201979,11,9,50.81818182,700.2222222,33968.87795,99.02019517,20197.9,13007.5,0,BENIGN
30808,1,1,79,161,7790.184368,64.91820306,0,0,0,BENIGN
10270036,4,7,478.75,535.5714286,551.507317,1.071077063,90269,1706316.833,0,BENIGN
31101,1,1,95,207,9710.298704,64.30661394,0,0,0,BENIGN
62183,4,4,40,101,9070.003055,128.6525256,20659,20678.66667,0,BENIGN
5247166,3,1,4,2,2.668106936,0.762316268,2623583,0,0,BENIGN
1424531,39,44,67.84615385,160.2272727,6806.450684,58.26479031,37487.65789,10956.27907,0,BENIGN
271661,17,10,48.41176471,598.5,25060.64544,99.3885762,16978.8125,27396.55556,0,BENIGN
115138316,82,0,0,0,0,0.712186897,1421460.691,0,0,BENIGN
92594,1,1,49,147,2116.767825,21.59967169,0,0,0,BENIGN
5505812,3,1,0,0,0,0.72650501,2752906,0,0,BENIGN
23744,2,2,36,52,7412.398922,168.4636119,3,1,0,BENIGN
5,3,0,0,0,0,600000,2.5,0,0,BENIGN
4,3,0,14.33333333,0,10750000,750000,2,0,0,BENIGN
100454,4,1,132.25,0,5266.091943,49.77402592,33484.66667,0,0,BENIGN
198,2,0,6,0,60606.06061,10101.0101,198,0,0,BENIGN
3,2,0,18.5,0,12333333.33,666666.6667,3,0,1,BENIGN
4,2,0,0,0,0,500000,4,0,0,BENIGN
5448139,5,6,70.4,965.8333333,1128.275178,2.019038061,112235.75,1044880.6,0,BENIGN
4225474,5,1,25.8,41,40.23217277,1.419959039,1056368.5,0,1,BENIGN
49,2,0,62,0,2530612.245,40816.32653,49,0,0,BENIGN
6030270,4,2,0,0,0,0.994980324,2010090,1256358,0,BENIGN
170,2,2,41,57,1152941.176,23529.41176,4,48,0,BENIGN
296434,1,1,6,46,175.4184743,6.746864395,0,0,0,BENIGN
6031298,4,2,0,0,0,0.994810736,2010432.667,1153907,0,BENIGN
6031246,4,2,0,0,0,0.994819313,2010415.333,1129558,0,BENIGN
61289,2,2,36,132,5482.223564,65.26456624,3,4,0,BENIGN
53,2,0,6,0,226415.0943,37735.84906,53,0,0,BENIGN
3,2,0,0,0,0,666666.6667,3,0,0,BENIGN
30350601,9,9,184.3333333,71,75.71513987,0.593068981,2559298.125,3779483.125,0,BENIGN
2,2,0,1035.5,0,1035500000,1000000,2,0,1,BENIGN
116573472,25,25,46.4,722.48,164.8917174,0.42891405,4857228,4633269.542,0,BENIGN
1485,5,2,0,0,0,4713.804714,371.25,9,0,BENIGN
5644394,9,6,40.77777778,618.3333333,722.3096049,2.657504065,705549.25,14521.4,0,BENIGN
60894,1,1,56,84,2299.077085,32.84395835,0,0,0,BENIGN
3,2,0,18.5,0,12333333.33,666666.6667,3,0,1,BENIGN
111045,4,0,7.25,0,261.1553875,36.02143275,37015,0,0,BENIGN
5718044,3,1,4,2,2.448389694,0.699539913,2859022,0,0,BENIGN
793040,13,10,61.15384615,833.1,11507.61626,29.00232019,66086.66667,75316.55556,0,BENIGN
61835,1,1,47,390,7067.194954,32.34414167,0,0,0,BENIGN
5518678,4,2,0,0,0,1.087216902,1839559.333,1311507,0,BENIGN
30757,1,1,47,91,4486.783496,65.02584777,0,0,0,BENIGN
10816622,5,5,238.8,106.8,159.7541266,0.924503047,2562120.25,2674724.75,0,BENIGN
115620485,16,14,27.4375,56.85714286,10.68149818,0.259469591,7708032.333,8664473.154,0,BENIGN
839,2,2,32,128,381406.4362,4767.580453,3,4,0,BENIGN
10885,2,0,18.5,0,3399.173174,183.7390905,10885,0,1,BENIGN
116424102,30,24,158.6333333,475.2083333,138.8372315,0.463821486,4014624.207,4861980.565,0,BENIGN
6010858,4,2,0,0,0,0.998193602,2003619.333,1343445,0,BENIGN
107967,12,7,83.16666667,642.1428571,50876.65676,175.9796975,9815.181818,11447.83333,0,BENIGN
733,2,1,0,0,0,4092.769441,223,0,0,BENIGN
83,1,1,0,0,0,24096.38554,0,0,0,BENIGN
4,2,0,0,0,0,500000,4,0,0,BENIGN
37,1,1,0,0,0,54054.05405,0,0,0,BENIGN
233406,1,1,39,84,526.9787409,8.568760015,0,0,0,BENIGN
6028110,4,2,0,0,0,0.995336847,2009370,1299886,0,BENIGN
31158,2,2,33,90,7895.243597,128.3779447,4,3,0,BENIGN
139,2,1,0,0,0,21582.73381,3,0,0,BENIGN
72822555,2,2,56.5,93.5,4.11960278,0.054928037,72792347,71735398,0,BENIGN
220,1,1,0,0,0,9090.909091,0,0,0,BENIGN
90729,1,1,43,99,1565.100464,22.04366851,0,0,0,BENIGN
5224686,4,2,4.5,2,4.210779366,1.148394372,1741562,1247761,0,BENIGN
181,2,2,38,77,1270718.232,22099.44751,1,48,0,BENIGN
173643,10,5,81.9,159.8,9317.968476,86.38413296,19293.66667,23648,0,BENIGN
466,2,1,0,0,0,6437.76824,206,0,0,BENIGN
182,2,2,30,132,1780219.78,21978.02198,3,4,0,BENIGN
31574,2,2,32,266,18876.29062,126.6865142,49,3,0,BENIGN
425,1,1,53,114,392941.1765,4705.882353,0,0,0,BENIGN
919,3,0,17.66666667,0,57671.38194,3264.417845,459.5,0,0,BENIGN
31045,2,2,28,222,16105.65308,128.8452247,3,1,0,BENIGN
3,2,0,0,0,0,666666.6667,3,0,0,BENIGN
30556,1,1,58,145,6643.53973,65.4535934,0,0,0,BENIGN
168,1,1,0,0,0,11904.7619,0,0,0,BENIGN
30733,1,1,49,81,4229.980802,65.07662773,0,0,0,BENIGN
12867,3,0,0,0,0,233.1545815,6433.5,0,0,BENIGN
3,2,0,18.5,0,12333333.33,666666.6667,3,0,1,BENIGN
3,1,1,37,0,12333333.33,666666.6667,0,0,1,BENIGN
53,1,3,6,6,452830.1887,75471.69811,0,2,0,BENIGN
41062,1,1,42,58,2435.341678,48.70683357,0,0,0,BENIGN
30528,1,1,42,58,3275.681342,65.51362683,0,0,0,BENIGN
111664,3,0,0,0,0,26.86631323,55832,0,0,BENIGN
188,2,1,0,0,0,15957.44681,3,0,0,BENIGN
3,2,0,0,0,0,666666.6667,3,0,0,BENIGN
5880200,7,4,85.57142857,38,127.7167443,1.870684671,980033.3333,277449.3333,0,BENIGN
111216530,25,32,99.4,555.21875,182.0952335,0.512513742,4633051.708,3586730.161,0,BENIGN
304,1,1,0,0,0,6578.947368,0,0,0,BENIGN
30766,1,1,55,111,5395.566534,65.00682572,0,0,0,BENIGN
30484,1,1,56,72,4198.924026,65.6081879,0,0,0,BENIGN
59774,1,1,55,183,3981.664269,33.4593636,0,0,0,BENIGN
237258,16,14,85.4375,1202.5,76718.17178,126.4446299,15817.2,12859.76923,0,BENIGN
27,2,0,6,0,444444.4444,74074.07407,27,0,0,BENIGN
3,2,0,21.5,0,14333333.33,666666.6667,3,0,1,BENIGN
222,2,2,42,100,1279279.279,18018.01802,48,48,0,BENIGN
3,2,0,21.5,0,14333333.33,666666.6667,3,0,1,BENIGN
52275,4,4,30,46,5815.39933,153.0368245,17368.33333,7126.333333,0,BENIGN
30884,1,1,46,62,3496.956353,64.75845098,0,0,0,BENIGN
187,2,2,34,79,1208556.15,21390.37433,10,48,0,BENIGN
30594,4,4,28,118,19088.7102,261.4891809,10109.33333,10150,0,BENIGN
424605,14,14,85.71428571,354,14498.18066,65.94364174,32661.92308,24688.69231,0,BENIGN
16950773,51,75,76.01960784,1792.826667,8161.22073,7.433289326,139030.08,227022.0676,0,BENIGN
504,2,0,6,0,23809.52381,3968.253968,504,0,0,BENIGN
10572947,10,12,207.7,731,1026.109371,2.080782208,63755.88889,958266.7273,0,BENIGN
280644,13,8,70.84615385,460,16394.43566,74.82789584,23387,32409.71429,0,BENIGN
112473137,21,18,84.52380952,280.1111111,60.61002815,0.346749464,5621142.85,6613103.235,0,BENIGN
135089,1,1,50,137,1384.272591,14.80505445,0,0,0,BENIGN
194,2,2,31,182,2195876.289,20618.5567,4,3,0,BENIGN
97989,10,5,71.3,95.8,12164.63072,153.0784068,10887.66667,16044.75,0,BENIGN
60591897,23,27,34.17391304,1230.259259,561.1806476,0.825192847,2754177.136,2326566.038,0,BENIGN
1348,1,1,0,0,0,1483.679525,0,0,0,BENIGN
82471,5,3,81.2,58.33333333,7044.900632,97.00379527,20617.75,20754,0,BENIGN
23427,1,1,43,59,4353.95057,85.3715798,0,0,0,BENIGN
707,1,1,58,124,257425.7426,2828.854314,0,0,0,BENIGN
23755,1,1,58,186,10271.52178,84.19280152,0,0,0,BENIGN
228,2,0,0,0,0,8771.929825,228,0,0,BENIGN
812,1,1,52,260,384236.4532,2463.054187,0,0,0,BENIGN
30703,1,1,57,153,6839.722503,65.14021431,0,0,0,BENIGN
16154788,11,10,235.4545455,386.9,399.8195458,1.299924208,1615478.8,1147751.444,0,BENIGN
173242,11,7,174,79.85714286,14274.82943,103.9009016,17324.2,23196,0,BENIGN
4494782,5,2,24.6,23,37.59915386,1.557361403,1123695.5,4404795,1,BENIGN
225,2,0,0,0,0,8888.888889,225,0,0,BENIGN
48,2,0,0,0,0,41666.66667,48,0,0,BENIGN
11044389,16,12,386.8125,591,1202.511067,2.535223995,135090.1333,1001923.727,0,BENIGN
484142,1,1,41,41,169.3717959,4.131019412,0,0,0,BENIGN
60479,1,1,64,117,2992.774351,33.06932985,0,0,0,BENIGN
15936515,2,2,50.5,73.5,15.56174609,0.250995905,15875248,15906123,0,BENIGN
3855385,10,10,60.8,59.6,312.2904716,5.187549363,428367.2222,428352.1111,0,BENIGN
107845,10,5,124.8,88.6,15679.91098,139.0885067,11982.77778,17238.75,0,BENIGN
67,2,1,0,0,0,44776.1194,3,0,0,BENIGN
94,2,1,6,6,191489.3617,31914.89362,3,0,0,BENIGN
67189781,17,15,77.05882353,271.4,80.0865834,0.476262901,3937317.688,4788897.857,0,BENIGN
789,3,0,10.33333333,0,39290.24081,3802.281369,394.5,0,1,BENIGN
253339,2,0,0,0,0,7.894560253,253339,0,0,BENIGN
274401,2,0,0,0,0,7.288603176,274401,0,0,BENIGN
111498361,16,14,76,78,20.69985585,0.269062251,7430403.8,8573537.385,0,BENIGN
115572441,20,16,56.7,41.625,15.57464725,0.311492945,6082760.053,7376623.4,0,BENIGN
82,3,1,1.333333333,4,97560.97561,48780.4878,41,0,1,BENIGN
537,1,1,0,0,0,3724.394786,0,0,0,BENIGN
104627245,4,4,46,97.5,5.486142735,0.07646192,34865483.67,34839195.67,0,BENIGN
23855,2,2,30,132,13582.05827,167.6797317,3,4,0,BENIGN
120,2,0,0,0,0,16666.66667,120,0,0,BENIGN
119402817,19,19,104.3157895,313.6315789,66.50596862,0.318250448,6633489.833,6628309,0,BENIGN
5071617,8,7,87.25,532,871.9112662,2.957636588,724516.7143,10986,0,BENIGN
171336,10,5,77.1,159.8,9163.281505,87.54727553,19037.33333,28905,0,BENIGN
64058606,2,0,0,0,0,0.03122141,64058606,0,0,BENIGN
799,2,1,0,0,0,3754.693367,49,0,0,BENIGN
5249528,8,4,81.25,34.25,149.9182403,2.285919801,749932.5714,200390,0,BENIGN
3,2,0,0,0,0,666666.6667,3,0,0,BENIGN
318337,11,8,66,98.875,4765.390137,59.6851764,31833.7,29811.28571,0,BENIGN
5493301,7,4,85.57142857,38,136.7119697,2.002438971,915550.1667,47734,0,BENIGN
103057,9,5,54.88888889,825.2,44829.56034,135.8471525,12882.125,9502.75,0,BENIGN
5779709,7,4,44.42857143,36.25,78.8967057,1.903210006,963284.8333,74431.33333,0,BENIGN
203613,12,7,139.4166667,224.5714286,15937.09635,93.31427758,18510.27273,23778.83333,0,BENIGN
41,2,1,0,0,0,73170.73171,3,0,0,BENIGN
21,13,0,50,0,30952380.95,619047.619,1.75,0,0,BENIGN
4,2,0,62,0,31000000,500000,4,0,0,BENIGN
300239,14,9,102.5,643.4444444,24067.4929,76.60563751,23095.30769,29509.75,0,BENIGN
118333970,50,60,24.7,1487.866667,764.8437722,0.929572463,2414978.98,2004076.983,0,BENIGN
117430132,18,16,91.83333333,395.125,67.91272278,0.289533865,6907654.824,7823482.2,0,BENIGN
3,2,0,6,0,4000000,666666.6667,3,0,0,BENIGN
210,2,2,47,98,1380952.381,19047.61905,4,3,0,BENIGN
388,3,0,10.33333333,0,79896.90722,7731.958763,194,0,0,BENIGN
3,2,0,15.5,0,10333333.33,666666.6667,3,0,1,BENIGN
19897528,4,3,0,10.33333333,1.557982479,0.351802495,6632509.333,9923180.5,0,BENIGN
114,3,2,38,6,1105263.158,43859.64912,57,3,1,BENIGN
319709,11,7,66,112.1428571,4726.172863,56.3011989,31970.9,35015.83333,0,BENIGN
4,3,0,6,0,4500000,750000,2,0,0,BENIGN
74686,5,2,95.4,630,23257.37086,93.72573173,18671.5,36974,0,BENIGN
489938,13,9,63.61538462,645.2222222,13540.4888,44.90364087,40828.16667,53608.375,0,BENIGN
253,2,0,0,0,0,7905.13834,253,0,0,BENIGN
135027,2,2,47,175,3288.231243,29.62370489,3,4,0,BENIGN
210887,6,4,18.66666667,939.25,18346.31817,47.41875981,42177.4,23469,0,BENIGN
1921,2,1,0,0,0,1561.686622,4,0,0,BENIGN
170,2,2,30,132,1905882.353,23529.41176,3,3,0,BENIGN
1072261,13,8,65.23076923,759.75,6459.248261,19.58478393,89355.08333,143001.7143,0,BENIGN
10474695,13,11,97.30769231,498.7272727,644.5056395,2.291236165,39652.25,1044255.1,0,BENIGN
146770,20,24,8.8,17.75,4101.655652,299.7887852,7720.789474,6375.521739,0,BENIGN
605892,14,9,63.14285714,558.8888889,9760.815459,37.96056063,46607.07692,67075.625,0,BENIGN
5,3,0,12.33333333,0,7400000,600000,2.5,0,0,BENIGN
433540,13,8,67.76923077,580.5,12743.92213,48.43843705,36128.33333,56166.42857,0,BENIGN
115583297,22,21,34.81818182,535.4285714,103.9077472,0.372026072,5503966.524,5533778.25,0,BENIGN
30773,2,2,51,121,11178.63062,129.984077,3,3,0,BENIGN
5579907,9,7,42.66666667,704.5714286,952.7040504,2.867431303,697488.375,11398.83333,0,BENIGN
620,1,1,60,76,219354.8387,3225.806452,0,0,0,BENIGN
11688075,2,2,61,165,38.67189422,0.342229152,11664489,11601828,0,BENIGN
143,2,2,42,58,1398601.399,27972.02797,3,3,0,BENIGN
632700,7,9,68.85714286,71.55555556,1779.674411,25.28844634,96703.83333,72713.625,0,BENIGN
650997,10,9,70.3,438.8888889,7147.498376,29.18600239,72333,69420.75,0,BENIGN
46494,1,1,45,136,3892.975438,43.01630318,0,0,0,BENIGN
3,2,0,15.5,0,10333333.33,666666.6667,3,0,1,BENIGN
109,2,0,6,0,110091.7431,18348.62385,109,0,0,BENIGN
60372,2,2,38,86,4107.864573,66.25588021,4,4,0,BENIGN
30899,1,1,53,69,3948.347843,64.72701382,0,0,0,BENIGN
60428,1,1,39,233,4501.224598,33.09723969,0,0,0,BENIGN
3,2,0,6,0,4000000,666666.6667,3,0,0,BENIGN
59809026,14,13,63.78571429,381.6923077,97.89492308,0.451436878,4600694.308,4962883.667,0,BENIGN
3715163,5,1,27,46,48.71926212,1.615003164,928790.75,0,1,BENIGN
146,2,2,32,48,1095890.411,27397.26027,3,3,0,BENIGN
226,2,2,45,192,2097345.133,17699.11504,3,48,0,BENIGN
68964,3,0,6,0,261.0057421,43.50095702,34482,0,0,BENIGN
3,2,0,13.5,0,9000000,666666.6667,3,0,1,BENIGN
567,1,1,81,163,430335.097,3527.336861,0,0,0,BENIGN
60306,1,1,47,187,3880.210924,33.16419593,0,0,0,BENIGN
4,2,0,6,0,3000000,500000,4,0,0,BENIGN
61005,1,1,44,98,2327.678059,32.78419802,0,0,0,BENIGN
186,2,2,32,128,1720430.108,21505.37634,3,47,0,BENIGN
30320,1,1,58,124,6002.638522,65.96306069,0,0,0,BENIGN
214,2,2,36,164,1869158.879,18691.58879,3,48,0,BENIGN
85623,4,2,49,115,4975.298693,70.07462948,10897.33333,4,0,BENIGN
5835172,3,1,4,0,2.05649465,0.685498217,2917586,0,0,BENIGN
278407,13,8,74.61538462,440.5,16141.83551,75.42913792,23200.58333,28069.14286,0,BENIGN
1745985,2,1,3,6,6.872911279,1.71822782,1745985,0,0,BENIGN
648,2,1,0,0,0,4629.62963,3,0,0,BENIGN
857,1,1,51,112,190198.3664,2333.722287,0,0,0,BENIGN
64051853,2,0,37,0,1.155313961,0.031224702,64051853,0,1,BENIGN
30388,1,1,60,115,5758.852178,65.81545347,0,0,0,BENIGN
163037,14,9,67.5,512.4444444,34084.28762,141.0722719,12541.30769,15996.75,0,BENIGN
14664690,3,2,0,0,0,0.340955042,7332345,10239823,0,BENIGN
60567180,15,14,56,309,85.29371848,0.478807169,4326227.143,4655114.769,0,BENIGN
64050288,2,0,37,0,1.15534219,0.031225465,64050288,0,1,BENIGN
11363352,105,147,31.79047619,1551.006803,20358.07744,22.17655495,23622.84615,77627.93836,0,BENIGN
278325,30,41,47.96666667,1274.731707,192950.6871,255.097458,9597.413793,5628.525,0,BENIGN
27788,1,1,64,157,7953.073269,71.97351375,0,0,0,BENIGN
84,1,5,0,0,0,71428.57143,0,8.5,0,BENIGN
60465,1,1,49,101,2480.774001,33.07698669,0,0,0,BENIGN
161,2,2,45,61,1316770.186,24844.7205,4,47,0,BENIGN
3590960,6,7,60.66666667,460.2857143,998.6187538,3.62020184,91407.2,579182.5,0,BENIGN
294943,26,21,31.34615385,1053.47619,77770.95913,159.3528241,11797.72,9061.6,0,BENIGN
202,2,2,40,104,1425742.574,19801.9802,49,48,0,BENIGN
17,3,0,6,0,1058823.529,176470.5882,8.5,0,0,BENIGN
90734,4,2,51,161,5797.16534,66.1273613,8177,3,0,BENIGN
4006315,2,0,6,0,2.995271216,0.499211869,4006315,0,0,BENIGN
35134,1,1,45,77,3472.419878,56.92491604,0,0,0,BENIGN
204,2,2,47,175,2176470.588,19607.84314,4,47,0,BENIGN
52054,4,2,47,127,8491.182234,115.2649172,10300.66667,3,0,BENIGN
339,2,0,6,0,35398.23009,5899.705015,339,0,0,BENIGN
30850,1,1,49,65,3695.299838,64.82982172,0,0,0,BENIGN
1484037,32,27,28.28125,1161.925926,21749.45773,39.75642117,47872.16129,54721.80769,0,BENIGN
2,3,0,0,0,0,1500000,1,0,0,BENIGN
16022247,2,0,0,0,0,0.124826437,16022247,0,0,BENIGN
115668278,27,28,24.51851852,857.3571429,213.2650406,0.475497699,4448779.923,4110283.741,0,BENIGN
24098,2,2,36,164,16598.88787,165.9888787,3,48,0,BENIGN
61062,1,1,44,97,2309.128427,32.75359471,0,0,0,BENIGN
31334,2,2,45,111,9957.234952,127.6568584,47,48,0,BENIGN
116209172,18,15,32.88888889,51.2,11.70303494,0.283970701,6835833.647,8078783.357,0,BENIGN
3,2,0,15.5,0,10333333.33,666666.6667,3,0,1,BENIGN
3287355,10,9,75.8,645.1111111,1996.742062,5.779722604,365261.6667,404488.25,0,BENIGN
332,2,0,0,0,0,6024.096386,332,0,0,BENIGN
5074106,9,7,42.33333333,722,1071.124647,3.153264831,634263.25,21110.5,0,BENIGN
162138,4,4,44,115,3922.584465,49.3406851,53970.33333,33555,0,BENIGN
30169821,10,10,111.2,492.6,200.1337694,0.662914109,2248232.556,3348450.444,0,BENIGN
116184377,16,15,98.8125,15.13333333,15.56147261,0.266817285,7745625.133,7904804.929,0,BENIGN
64074764,2,0,0,0,0,0.031213537,64074764,0,0,BENIGN
64074763,2,0,0,0,0,0.031213537,64074763,0,0,BENIGN
205,2,2,34,110,1404878.049,19512.19512,48,49,0,BENIGN
30876,1,1,49,129,5764.995466,64.77522995,0,0,0,BENIGN
117947178,10,13,92.3,187.0769231,28.4449366,0.195002546,13105242,9819839.583,1,BENIGN
61249661,92,155,40.16304348,1493.245161,3839.172269,4.032675381,673073.1978,397259.9286,0,BENIGN
161,2,2,47,111,1962732.919,24844.7205,3,4,0,BENIGN
218,2,2,33,193,2073394.495,18348.62385,3,47,0,BENIGN
3,2,0,18.5,0,12333333.33,666666.6667,3,0,1,BENIGN
31178,4,2,36,164,15138.87998,192.4433896,10290.66667,48,0,BENIGN
30567,1,1,47,175,7262.734321,65.43003893,0,0,0,BENIGN
61597,1,1,61,191,4091.108333,32.46911376,0,0,0,BENIGN
1400,2,0,6,0,8571.428571,1428.571429,1400,0,0,BENIGN
186,2,2,30,180,2258064.516,21505.37634,3,3,0,BENIGN
33259,1,1,56,112,5051.264319,60.13409904,0,0,0,BENIGN
71256,4,2,30,132,5389.019872,84.2034355,10250,3,0,BENIGN
59038,2,2,41,124,5589.620245,67.75297266,3,3,0,BENIGN
3,2,0,123.5,0,82333333.33,666666.6667,3,0,1,BENIGN
9458320,41,60,40.6097561,1470.866667,9506.656573,10.67842915,31261.7,159812.8983,0,BENIGN
71636,4,1,50.25,0,2805.851806,69.79730862,23878.66667,0,0,BENIGN
3,2,0,0,0,0,666666.6667,3,0,0,BENIGN
6265015,6,7,180.6666667,56.28571429,235.913242,2.075014984,80813,1024799,0,BENIGN
30932,1,1,45,61,3426.871848,64.65795939,0,0,0,BENIGN
64089208,2,0,6,0,0.187239012,0.031206502,64089208,0,0,BENIGN
183,2,2,39,55,1027322.404,21857.9235,49,49,0,BENIGN
116429269,13,13,47.23076923,359.6153846,45.42672169,0.223311546,9702439.083,9694748,0,BENIGN
3,2,0,6,0,4000000,666666.6667,3,0,0,BENIGN
115940380,110,202,8.036363636,1387.648515,2425.289619,2.691038273,1063673.211,550051.204,0,BENIGN
30861,1,1,49,152,6513.074755,64.80671398,0,0,0,BENIGN
163,2,2,36,68,1276073.62,24539.8773,3,3,0,BENIGN
113,2,0,6,0,106194.6903,17699.11504,113,0,0,BENIGN
118383769,24,30,157.75,190.1333333,80.16301627,0.456143612,5147120.391,4074137.103,0,BENIGN
202,2,2,40,56,950495.0495,19801.9802,48,48,0,BENIGN
206,2,2,35,127,1572815.534,19417.47573,3,48,0,BENIGN
265,2,2,34,345,2860377.358,15094.33962,3,4,0,BENIGN
4026176,5,1,27,46,44.95580918,1.490247818,1006544,0,1,BENIGN
117978,7,6,165.4285714,560.1666667,38303.75155,110.1900354,15389.66667,18838.6,0,BENIGN
115245271,23,23,327.6956522,47.17391304,74.81434965,0.399148699,5237382.318,5237373.5,0,BENIGN
117782003,19,16,79.57894737,53.1875,20.06248781,0.297159151,6541340.222,7849611.133,0,BENIGN
37911,1,1,6,6,316.5308222,52.75513703,0,0,0,BENIGN
32783,2,2,41,121,9883.171156,122.0144587,1,4,0,BENIGN
30681,4,4,42,58,13037.3847,260.747694,10181.33333,10183.33333,0,BENIGN
23821,2,2,35,63,8228.034088,167.919063,48,3,0,BENIGN
61134512,15,14,140.8,338.0714286,111.9662164,0.474363809,4366750.857,4698745.462,0,BENIGN
54741,4,4,45,86,9572.349793,146.1427449,18203,7774.666667,0,BENIGN
938436,2,2,65,137,430.5035186,4.262411075,937177,852826,0,BENIGN
86697822,16,11,117.625,192.2727273,46.10265757,0.311426509,5779854.8,8664556.3,1,BENIGN
234,2,1,18.5,6,183760.6838,12820.51282,234,0,1,BENIGN
158,2,2,74,90,2075949.367,25316.4557,3,47,0,BENIGN
23998,2,2,32,128,13334.44454,166.6805567,3,3,0,BENIGN
195,2,2,45,61,1087179.487,20512.82051,49,49,0,BENIGN
47311,1,1,52,117,3572.107966,42.27346706,0,0,0,BENIGN
212,2,2,44,236,2641509.434,18867.92453,3,4,0,BENIGN
45099,1,1,101,117,4833.810062,44.34688131,0,0,0,BENIGN
220,2,2,33,49,745454.5455,18181.81818,1,47,0,BENIGN
30288,1,1,44,150,6405.176968,66.03275225,0,0,0,BENIGN
30588,4,2,29,121,11703.93618,196.155355,6001,3,0,BENIGN
116339175,26,29,134.6153846,639.7586207,189.5578166,0.47275563,4653567,4032693.357,0,BENIGN
118835083,18,15,51.44444444,235.9333333,37.57307932,0.277695771,6990299,8091476.786,0,BENIGN
